manufacturer,type,class,buzzwords1,buzzwords2,buzzwords3,B1_x,B1_y,H1_x,H1_y,A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,E_x,E_y,E1_x,E1_y,F1_x,F1_y,G_x,G_y,H_x,H_y,I_x,I_y,H2_x,H2_y,B4_x,B4_y,J_x,J_y,B3_x,B3_y,B2_x,B2_y,S1_x,S1_y,SRP1_x,SRP1_y,S2_x,S2_y,SRP2_x,SRP2_y,drag_coeff
Buick,SAC,KKL,Futuristisch,Highclass,Außergewöhnlich,-501.0,-177.0,-807.0,30.0,-766.0,318.0,-809.0,580.0,266.0,806.0,1338.0,1168.0,2105.0,1265.0,2864.0,1221.0,3191.0,1167.0,3972.0,956.0,4318.0,827.0,4311.0,272.0,4337.0,215.0,4004.0,-64.0,3471.0,0.0,2903.0,-151.0,546.0,-165.0,993.0,103.0,1757.0,439.0,2139.0,103.0,2773.0,457.0,0.2560388
Buick,SUV/SAV,KKL,Praktisch,Modern,Groß,-456.0,-164.0,-819.0,-12.0,-834.0,101.0,-828.0,498.0,455.0,832.0,1151.0,1202.0,2070.0,1354.0,3280.0,1268.0,3582.0,1145.0,3861.0,907.0,3988.0,818.0,4057.0,398.0,3936.0,-4.0,3618.0,-80.0,3150.0,0.0,2665.0,-137.0,489.0,-142.0,739.0,112.0,1509.0,440.0,1962.0,116.0,2659.0,459.0,0.23635776
Buick,Limousine,KKL,Praktisch,Elegant,Modern,-374.0,-87.0,-793.0,-38.0,-797.0,200.0,-577.0,539.0,224.0,700.0,984.0,1068.0,1705.0,1160.0,2336.0,1111.0,2605.0,1044.0,3173.0,793.0,3569.0,748.0,3670.0,246.0,3579.0,-3.0,3074.0,-77.0,2695.0,0.0,2313.0,-103.0,387.0,-100.0,598.0,67.0,1418.0,346.0,1698.0,49.0,2245.0,347.0,0.2284356
Buick,Van/Minivan,KKL,Groß,Modern,Maskulin,-433.0,-205.0,-903.0,-176.0,-966.0,-81.0,-826.0,571.0,17.0,826.0,964.0,1286.0,2259.0,1442.0,3584.0,1397.0,3911.0,1267.0,4122.0,910.0,4203.0,804.0,4253.0,172.0,4254.0,9.0,3644.0,-102.0,3169.0,0.0,2709.0,-120.0,437.0,-158.0,646.0,107.0,1411.0,435.0,1812.0,173.0,2218.0,479.0,0.2694761
Chrysler,Limousine,KKL,Modern,Sportlich,Elegant,-445.0,-142.0,-860.0,-87.0,-828.0,170.0,-645.0,570.0,529.0,729.0,1217.0,1103.0,1832.0,1187.0,2788.0,1139.0,2955.0,1087.0,3500.0,844.0,3982.0,871.0,4151.0,139.0,4061.0,-46.0,3579.0,-121.0,3137.0,0.0,2694.0,-168.0,457.0,-173.0,785.0,47.0,1620.0,303.0,2078.0,-3.0,2689.0,310.0,0.247305
Chrysler,Van/Minivan,KKL,Groß,Praktisch,Oldschool,-344.0,-115.0,-586.0,-50.0,-610.0,185.0,-468.0,536.0,96.0,754.0,603.0,1057.0,2131.0,1305.0,3183.0,1243.0,3477.0,1123.0,3691.0,817.0,3794.0,499.0,3835.0,266.0,3743.0,30.0,3421.0,-64.0,3029.0,0.0,2610.0,-112.0,390.0,-130.0,590.0,110.0,1390.0,395.0,1656.0,42.0,2200.0,401.0,0.25290826
Chrysler,Van/Minivan,KKL,Groß,Praktisch,Nachhaltig,-433.0,-145.0,-895.0,-127.0,-938.0,185.0,-812.0,522.0,255.0,853.0,1133.0,1271.0,2465.0,1422.0,3583.0,1335.0,3920.0,1212.0,4126.0,875.0,4157.0,273.0,4224.0,201.0,4181.0,1.0,3646.0,-97.0,3216.0,0.0,2777.0,-158.0,452.0,-188.0,647.0,76.0,1409.0,409.0,1793.0,76.0,2423.0,430.0,0.31892392
Dacia,Van/Minivan,UKL,Praktisch,Modern,Hochqualitativ,-349.0,-108.0,-652.0,-11.0,-668.0,86.0,-541.0,625.0,310.0,881.0,927.0,1302.0,2565.0,1592.0,3445.0,1538.0,3518.0,1403.0,3600.0,1020.0,3642.0,527.0,3689.0,256.0,3644.0,35.0,3394.0,-4.0,3016.0,0.0,2611.0,-44.0,398.0,-85.0,574.0,289.0,1163.0,480.0,1682.0,127.0,2225.0,480.0,0.34939677
Dacia,SUV/SAV,UKL,Modern,Praktisch,Groß,-384.0,-96.0,-726.0,-50.0,-782.0,186.0,-708.0,521.0,306.0,786.0,1043.0,1142.0,2669.0,1358.0,3267.0,1318.0,3507.0,1169.0,3649.0,906.0,3708.0,249.0,3762.0,202.0,3754.0,84.0,3423.0,-43.0,3031.0,0.0,2634.0,-84.0,398.0,-102.0,458.0,88.0,1281.0,380.0,1549.0,17.0,2108.0,384.0,0.34308115
Dacia,Limousine,UKL,Praktisch,Modern,Hochqualitativ,-397.0,-83.0,-744.0,-20.0,-739.0,275.0,-662.0,565.0,336.0,809.0,1082.0,1167.0,1766.0,1249.0,2429.0,1200.0,2662.0,1140.0,3289.0,900.0,3581.0,857.0,3671.0,166.0,3621.0,16.0,3261.0,-34.0,2857.0,0.0,2453.0,-71.0,419.0,-84.0,528.0,142.0,1356.0,414.0,1642.0,94.0,2220.0,413.0,0.24999397
Daihatsu,Limousine,UKL,Modern,Elegant,Praktisch,-374.0,-109.0,-702.0,-43.0,-758.0,337.0,-745.0,437.0,326.0,679.0,1043.0,1082.0,1465.0,1127.0,1801.0,1107.0,2066.0,1054.0,3025.0,710.0,3364.0,665.0,3433.0,253.0,3410.0,37.0,3061.0,-84.0,2700.0,0.0,2305.0,-107.0,396.0,-118.0,492.0,-2.0,1312.0,278.0,1594.0,-19.0,2137.0,279.0,0.26955146
Daihatsu,SUV/SAV,UKL,Groß,Praktisch,Modern,-416.0,-89.0,-801.0,-25.0,-846.0,241.0,-810.0,662.0,54.0,840.0,752.0,1241.0,1507.0,1339.0,2492.0,1286.0,2773.0,1161.0,3019.0,879.0,3115.0,798.0,3169.0,540.0,3179.0,100.0,2986.0,3.0,2587.0,0.0,2180.0,-22.0,423.0,-75.0,382.0,111.0,1177.0,418.0,1618.0,70.0,2152.0,431.0,0.30829903
Daihatsu,SUV/SAV,UKL,Maskulin,Klein,Außergewöhnlich,-342.0,-57.0,-488.0,-39.0,-486.0,246.0,-406.0,704.0,188.0,777.0,505.0,1210.0,2612.0,1322.0,2691.0,1304.0,2743.0,1271.0,2831.0,877.0,2847.0,536.0,2905.0,328.0,2894.0,170.0,2847.0,98.0,2522.0,0.0,2175.0,-43.0,363.0,-93.0,595.0,100.0,1393.0,380.0,1627.0,54.0,2141.0,394.0,0.34590667
Daihatsu,SUV/SAV,UKL,Maskulin,Modern,Außergewöhnlich,-424.0,-5.0,-581.0,187.0,-599.0,403.0,-414.0,900.0,303.0,983.0,791.0,1539.0,2446.0,1634.0,3313.0,1592.0,3418.0,1491.0,3499.0,1047.0,3480.0,636.0,3581.0,433.0,3571.0,247.0,3491.0,135.0,3146.0,0.0,2680.0,-58.0,487.0,-89.0,826.0,359.0,1589.0,689.0,1992.0,426.0,2396.0,736.0,0.31392473
Dodge,Limousine,KKL,Sportlich,Modern,Elegant,-427.0,-205.0,-817.0,-164.0,-831.0,161.0,-762.0,404.0,550.0,678.0,1246.0,1058.0,1951.0,1143.0,2536.0,1103.0,2681.0,1077.0,3517.0,788.0,4090.0,802.0,4184.0,129.0,4041.0,-79.0,3591.0,-153.0,3155.0,0.0,2730.0,-184.0,437.0,-222.0,886.0,-14.0,1717.0,257.0,2086.0,-52.0,2718.0,259.0,0.24252318
Dodge,SUV/SAV,KKL,Groß,Modern,Praktisch,-504.0,-113.0,-845.0,1.0,-876.0,367.0,-768.0,690.0,411.0,920.0,1124.0,1317.0,2859.0,1431.0,3633.0,1411.0,3821.0,1312.0,4083.0,957.0,4112.0,541.0,4166.0,378.0,4083.0,34.0,3603.0,-76.0,3135.0,0.0,2632.0,-109.0,501.0,-122.0,732.0,177.0,1503.0,507.0,1911.0,182.0,2623.0,526.0,0.31932533
Dodge,SUV/SAV,KKL,Groß,Modern,Praktisch,-458.0,-110.0,-897.0,12.0,-915.0,158.0,-842.0,681.0,330.0,900.0,1079.0,1347.0,1915.0,1462.0,3228.0,1389.0,3433.0,1262.0,3778.0,986.0,3913.0,898.0,3966.0,402.0,3910.0,67.0,3434.0,-49.0,2963.0,0.0,2478.0,-67.0,466.0,-88.0,605.0,170.0,1368.0,508.0,1687.0,172.0,2317.0,518.0,0.23297119
DS,SUV/SAV,KKL,Elegant,Praktisch,Modern,-408.0,-122.0,-814.0,-14.0,-761.0,146.0,-687.0,529.0,433.0,764.0,1129.0,1114.0,1876.0,1212.0,2753.0,1127.0,3058.0,974.0,3221.0,898.0,3473.0,752.0,3577.0,220.0,3469.0,-36.0,3319.0,-70.0,2888.0,0.0,2411.0,-94.0,489.0,-109.0,622.0,76.0,1414.0,387.0,1686.0,68.0,2309.0,404.0,0.22135518
DS,SAC,KKL,Groß,Elegant,Modern,-440.0,-85.0,-943.0,29.0,-946.0,236.0,-911.0,622.0,100.0,863.0,937.0,1259.0,1689.0,1336.0,2723.0,1272.0,3004.0,1140.0,3303.0,925.0,3470.0,811.0,3592.0,361.0,3571.0,36.0,3275.0,-45.0,2863.0,0.0,2426.0,-59.0,430.0,-80.0,541.0,98.0,1330.0,417.0,1556.0,62.0,2180.0,426.0,0.25874344
DS,Limousine,MKL,Modern,Elegant,Praktisch,-386.0,-138.0,-836.0,-63.0,-847.0,137.0,-673.0,532.0,465.0,713.0,1150.0,1061.0,1892.0,1155.0,2642.0,1088.0,2832.0,1036.0,3473.0,803.0,3967.0,702.0,4066.0,156.0,4042.0,-17.0,3486.0,-107.0,3088.0,0.0,2655.0,-152.0,431.0,-165.0,594.0,-68.0,1474.0,202.0,1770.0,-102.0,2369.0,227.0,0.19540803
GAC,Limousine,KKL,Praktisch,Modern,Hochqualitativ,-399.0,-118.0,-917.0,-52.0,-916.0,105.0,-905.0,444.0,234.0,709.0,1004.0,1097.0,1751.0,1197.0,2404.0,1137.0,2609.0,1086.0,3229.0,868.0,3668.0,811.0,3764.0,328.0,3741.0,46.0,3079.0,-77.0,2687.0,0.0,2291.0,-99.0,403.0,-118.0,542.0,104.0,1356.0,381.0,1634.0,85.0,2178.0,384.0,0.20371138
GAC,Limousine,KKL,Praktisch,Modern,Hochqualitativ,-405.0,-162.0,-923.0,-85.0,-952.0,153.0,-913.0,431.0,370.0,721.0,1087.0,1086.0,1926.0,1192.0,2594.0,1154.0,2739.0,1129.0,3445.0,867.0,3902.0,809.0,4024.0,296.0,3964.0,34.0,3345.0,-72.0,2940.0,0.0,2535.0,-117.0,408.0,-154.0,586.0,23.0,1429.0,274.0,1725.0,-9.0,2268.0,291.0,0.20003062
GAC,SAC,KKL,Groß,Modern,Praktisch,-439.0,-114.0,-851.0,15.0,-864.0,338.0,-778.0,583.0,320.0,820.0,1007.0,1201.0,1603.0,1303.0,2630.0,1191.0,2852.0,1126.0,3474.0,914.0,3608.0,891.0,3698.0,314.0,3634.0,23.0,3260.0,-67.0,2838.0,0.0,2398.0,-123.0,434.0,-125.0,542.0,50.0,1312.0,385.0,1571.0,68.0,2212.0,435.0,0.24999921
GAC,Van/Minivan,KKL,Groß,Modern,Maskulin,-442.0,-162.0,-906.0,-139.0,-1000.0,525.0,-922.0,645.0,-111.0,883.0,893.0,1356.0,2332.0,1476.0,3728.0,1443.0,3839.0,1343.0,4035.0,945.0,4142.0,858.0,4168.0,260.0,4180.0,-53.0,3597.0,-118.0,3165.0,0.0,2731.0,-139.0,419.0,-164.0,503.0,193.0,1273.0,522.0,1680.0,262.0,2087.0,570.0,0.26402166
Genesis,Limousine,MKL,Elegant,Modern,Sportlich,-412.0,-156.0,-798.0,-130.0,-794.0,136.0,-657.0,426.0,547.0,631.0,1265.0,997.0,1880.0,1068.0,2485.0,1029.0,2712.0,980.0,3312.0,758.0,3765.0,696.0,3844.0,291.0,3800.0,-22.0,3263.0,-86.0,2874.0,0.0,2486.0,-116.0,375.0,-135.0,748.0,-37.0,1584.0,206.0,1868.0,-93.0,2462.0,220.0,0.25387865
Genesis,SAC,GKL,Groß,Nachhaltig,Modern,-441.0,-160.0,-757.0,-69.0,-714.0,263.0,-652.0,472.0,429.0,749.0,1111.0,1131.0,1945.0,1248.0,2639.0,1192.0,2884.0,1139.0,3472.0,924.0,3663.0,766.0,3746.0,368.0,3744.0,118.0,3511.0,-76.0,3058.0,0.0,2593.0,-141.0,463.0,-164.0,671.0,-99.0,1549.0,271.0,1900.0,-82.0,2477.0,266.0,0.27546722
Genesis,SUV/SAV,GKL,Groß,Nachhaltig,Modern,-432.0,-118.0,-791.0,-63.0,-783.0,236.0,-713.0,542.0,554.0,779.0,1233.0,1185.0,2071.0,1306.0,3084.0,1223.0,3303.0,1106.0,3689.0,851.0,3807.0,733.0,3869.0,419.0,3853.0,34.0,3393.0,-62.0,2934.0,0.0,2497.0,-101.0,456.0,-136.0,868.0,36.0,1633.0,363.0,1914.0,45.0,2536.0,354.0,0.26073575
Honda,SUV/SAV,KKL,Groß,Modern,Praktisch,-451.0,-96.0,-914.0,-8.0,-936.0,173.0,-889.0,573.0,306.0,798.0,1018.0,1215.0,2045.0,1329.0,3063.0,1289.0,3349.0,1172.0,3624.0,928.0,3694.0,551.0,3723.0,288.0,3691.0,68.0,3243.0,-29.0,2771.0,0.0,2329.0,-119.0,466.0,-66.0,466.0,139.0,1297.0,411.0,1623.0,134.0,2208.0,450.0,0.31408334
Honda,Van/Minivan,KKL,Groß,Hochqualitativ,Praktisch,-407.0,-112.0,-830.0,-58.0,-827.0,171.0,-741.0,616.0,71.0,825.0,1036.0,1251.0,2314.0,1381.0,3446.0,1328.0,3647.0,1237.0,3878.0,857.0,3926.0,713.0,3947.0,447.0,3949.0,25.0,3368.0,-65.0,2950.0,0.0,2533.0,-108.0,416.0,-102.0,720.0,62.0,1431.0,452.0,1871.0,28.0,2341.0,451.0,0.25823572
Hongqi,Van/Minivan,KKL,Groß,Maskulin,Modern,-434.0,-113.0,-903.0,-81.0,-890.0,541.0,-868.0,649.0,-22.0,926.0,978.0,1423.0,3314.0,1573.0,4093.0,1558.0,4096.0,1444.0,4198.0,1036.0,4271.0,952.0,4303.0,237.0,4241.0,13.0,3736.0,-83.0,3302.0,0.0,2870.0,-104.0,445.0,-120.0,540.0,220.0,1310.0,560.0,1695.0,222.0,2340.0,577.0,0.33073777
Hongqi,SUV/SAV,KKL,Groß,Maskulin,Modern,-454.0,-76.0,-871.0,-13.0,-885.0,159.0,-851.0,687.0,448.0,898.0,1031.0,1302.0,2397.0,1494.0,3719.0,1406.0,3901.0,1266.0,4123.0,975.0,4258.0,853.0,4297.0,289.0,4244.0,68.0,3666.0,-30.0,3170.0,0.0,2698.0,-46.0,482.0,-107.0,587.0,185.0,1346.0,507.0,1744.0,250.0,2145.0,555.0,0.26291594
Hongqi,Limousine,KKL,Futuristisch,Nachhaltig,Sportlich,-430.0,-186.0,-783.0,-95.0,-808.0,307.0,-771.0,394.0,43.0,651.0,1297.0,1059.0,2162.0,1139.0,2784.0,1104.0,2896.0,1091.0,4071.0,751.0,4261.0,703.0,4214.0,278.0,4262.0,103.0,3730.0,-170.0,3288.0,0.0,2862.0,-208.0,422.0,-222.0,817.0,-62.0,1646.0,184.0,2145.0,-133.0,2724.0,169.0,0.24448806
Infiniti,Limousine,KKL,Praktisch,Modern,Hochqualitativ,-392.0,-135.0,-772.0,-81.0,-769.0,184.0,-732.0,374.0,593.0,681.0,1301.0,1053.0,2039.0,1140.0,2618.0,1098.0,2853.0,1046.0,3461.0,799.0,3896.0,747.0,4017.0,304.0,3954.0,-5.0,3354.0,-118.0,2949.0,0.0,2560.0,-152.0,391.0,-149.0,696.0,22.0,1566.0,228.0,1863.0,-49.0,2412.0,258.0,0.21563417
Infiniti,Coupe,MKL,Nachhaltig,Maskulin,Modern,-424.0,-193.0,-758.0,-90.0,-781.0,58.0,-763.0,481.0,439.0,729.0,1205.0,1061.0,1866.0,1138.0,2611.0,1081.0,2802.0,1033.0,3529.0,804.0,3839.0,718.0,3854.0,402.0,3878.0,160.0,3407.0,-115.0,2961.0,0.0,2531.0,-162.0,441.0,-189.0,613.0,35.0,1458.0,291.0,1764.0,39.0,2355.0,307.0,0.21461342
Infiniti,SAC,MKL,Groß,Modern,Hochqualitativ,-449.0,-131.0,-893.0,-66.0,-904.0,111.0,-850.0,557.0,364.0,802.0,1057.0,1210.0,1958.0,1328.0,3106.0,1257.0,3288.0,1149.0,3655.0,860.0,3768.0,650.0,3754.0,345.0,3827.0,175.0,3401.0,-51.0,2947.0,0.0,2494.0,-73.0,458.0,-112.0,678.0,63.0,1449.0,393.0,1728.0,72.0,2353.0,380.0,0.29160866
Infiniti,SUV/SAV,GKL,Groß,Maskulin,Modern,-545.0,-34.0,-938.0,75.0,-918.0,379.0,-794.0,814.0,484.0,989.0,1086.0,1410.0,2409.0,1564.0,3755.0,1496.0,3954.0,1395.0,4099.0,963.0,4202.0,499.0,4348.0,385.0,4357.0,116.0,3682.0,-72.0,3174.0,0.0,2672.0,-114.0,522.0,-131.0,825.0,227.0,1595.0,557.0,2078.0,297.0,2479.0,604.0,0.29362115
Jeep,SUV/SAV,KKL,Modern,Groß,Maskulin,-404.0,-101.0,-690.0,-45.0,-728.0,252.0,-616.0,568.0,386.0,761.0,1039.0,1126.0,1916.0,1217.0,2710.0,1180.0,2901.0,1076.0,3103.0,869.0,3273.0,720.0,3308.0,476.0,3299.0,64.0,3121.0,-30.0,2730.0,0.0,2285.0,-78.0,430.0,-89.0,743.0,106.0,1438.0,391.0,1653.0,97.0,2234.0,397.0,0.33392906
Jeep,SUV/SAV,KKL,Groß,Modern,Praktisch,-476.0,-89.0,-835.0,-17.0,-820.0,395.0,-732.0,628.0,371.0,861.0,1100.0,1251.0,2365.0,1404.0,3445.0,1326.0,3615.0,1229.0,3772.0,967.0,3867.0,632.0,3936.0,282.0,3903.0,106.0,3428.0,-9.0,2949.0,0.0,2490.0,-83.0,493.0,-83.0,606.0,46.0,1369.0,380.0,1687.0,52.0,2317.0,402.0,0.2997985
Jeep,SUV/SAV,KKL,Maskulin,Groß,Außergewöhnlich,-544.0,144.0,-726.0,210.0,-541.0,472.0,-385.0,740.0,934.0,1000.0,1167.0,1421.0,3612.0,1605.0,3855.0,1591.0,3880.0,1524.0,3952.0,1021.0,3968.0,872.0,4135.0,382.0,4113.0,173.0,3825.0,147.0,3262.0,0.0,2743.0,118.0,647.0,83.0,923.0,279.0,1708.0,617.0,2105.0,275.0,2749.0,639.0,0.333091
Jeep,Touring/Kombi,KKL,Modern,Nachhaltig,Groß,-540.0,-197.0,-1104.0,103.0,-1100.0,465.0,-928.0,799.0,168.0,938.0,929.0,1336.0,1788.0,1425.0,3174.0,1361.0,3604.0,1208.0,3868.0,1008.0,4067.0,881.0,4094.0,290.0,4056.0,87.0,3750.0,-81.0,3228.0,0.0,2629.0,-61.0,602.0,-51.0,760.0,181.0,1531.0,521.0,1910.0,186.0,2536.0,534.0,0.27617258
KIA,Limousine,KKL,Modern,Praktisch,Hochqualitativ,-387.0,-105.0,-849.0,-50.0,-864.0,186.0,-832.0,434.0,252.0,724.0,1056.0,1099.0,1744.0,1190.0,2389.0,1148.0,2594.0,1108.0,3282.0,876.0,3690.0,835.0,3774.0,389.0,3753.0,106.0,3163.0,-21.0,2783.0,0.0,2398.0,-63.0,383.0,-76.0,468.0,48.0,1328.0,288.0,1638.0,21.0,2144.0,310.0,0.20958462
KIA,SAC,KKL,Modern,Praktisch,Groß,-427.0,-91.0,-823.0,7.0,-833.0,266.0,-723.0,621.0,347.0,879.0,1049.0,1246.0,2007.0,1357.0,2967.0,1267.0,3209.0,1156.0,3479.0,902.0,3540.0,827.0,3643.0,319.0,3571.0,59.0,3205.0,-9.0,2754.0,0.0,2320.0,-62.0,434.0,-81.0,469.0,87.0,1252.0,400.0,1725.0,59.0,2281.0,413.0,0.25941443
KIA,Touring/Kombi,UKL,Modern,Hochqualitativ,Praktisch,-417.0,-126.0,-758.0,-51.0,-746.0,206.0,-600.0,644.0,282.0,825.0,895.0,1225.0,1897.0,1323.0,3021.0,1292.0,3058.0,1199.0,3175.0,654.0,3271.0,453.0,3374.0,85.0,3339.0,20.0,3082.0,-50.0,2684.0,0.0,2266.0,-66.0,442.0,-84.0,489.0,78.0,1249.0,423.0,1499.0,54.0,2211.0,428.0,0.33424127
Lancia,Van/Minivan,KKL,Praktisch,Groß,Hochqualitativ,-437.0,-146.0,-874.0,-40.0,-883.0,237.0,-752.0,567.0,322.0,897.0,1244.0,1336.0,2580.0,1425.0,3772.0,1369.0,4012.0,1259.0,4221.0,903.0,4261.0,675.0,4311.0,203.0,4271.0,25.0,3704.0,-102.0,3260.0,0.0,2810.0,-142.0,456.0,-173.0,626.0,53.0,1396.0,389.0,1779.0,53.0,2413.0,408.0,0.26843086
Lancia,Hatchback,UKL,Klein,Feminin,Modern,-350.0,-78.0,-714.0,-20.0,-745.0,240.0,-634.0,555.0,137.0,797.0,843.0,1200.0,1648.0,1302.0,2313.0,1249.0,2543.0,1162.0,2898.0,866.0,2905.0,637.0,3074.0,288.0,3040.0,137.0,2872.0,48.0,2526.0,0.0,2156.0,-39.0,364.0,-71.0,366.0,173.0,1148.0,447.0,1525.0,132.0,2030.0,459.0,0.37006783
Maserati,SUV/SAV,GKL,Groß,Highclass,Modern,-458.0,-183.0,-878.0,-63.0,-877.0,141.0,-873.0,424.0,594.0,805.0,1270.0,1194.0,2035.0,1283.0,3085.0,1192.0,3310.0,1100.0,3742.0,837.0,3863.0,762.0,3930.0,382.0,3888.0,-46.0,3493.0,-130.0,3052.0,0.0,2597.0,-184.0,457.0,-192.0,685.0,-63.0,1565.0,305.0,1910.0,-50.0,2492.0,300.0,0.24258608
Mazda,Limousine,KKL,Praktisch,Modern,Elegant,-419.0,-145.0,-981.0,-73.0,-974.0,127.0,-953.0,412.0,357.0,705.0,1121.0,1060.0,1872.0,1145.0,2492.0,1094.0,2644.0,1058.0,3327.0,837.0,3761.0,783.0,3882.0,325.0,3880.0,110.0,3311.0,-74.0,2914.0,0.0,2497.0,-117.0,414.0,-128.0,599.0,-29.0,1457.0,210.0,1712.0,-76.0,2300.0,217.0,0.20998392
Mazda,SUV/SAV,KKL,Groß,Nachhaltig,Modern,-419.0,-102.0,-815.0,58.0,-810.0,500.0,-689.0,656.0,489.0,857.0,1190.0,1213.0,1999.0,1314.0,2724.0,1270.0,3005.0,1173.0,3412.0,943.0,3487.0,887.0,3562.0,343.0,3547.0,69.0,3216.0,-72.0,2784.0,0.0,2355.0,-188.0,453.0,-186.0,764.0,38.0,1483.0,415.0,1811.0,116.0,2279.0,493.0,0.26954928
MG,SUV/SAV,KKL,Groß,Nachhaltig,Modern,-419.0,-61.0,-826.0,25.0,-832.0,211.0,-819.0,531.0,306.0,824.0,1016.0,1207.0,1799.0,1308.0,2823.0,1250.0,3008.0,1165.0,3287.0,920.0,3402.0,816.0,3481.0,316.0,3435.0,48.0,3128.0,-24.0,2704.0,0.0,2266.0,-123.0,442.0,-115.0,628.0,90.0,1370.0,448.0,1595.0,99.0,2195.0,445.0,0.28814608
Mitsubishi,SUV/SAV,KKL,Praktisch,Modern,Groß,-411.0,-93.0,-796.0,-18.0,-795.0,206.0,-711.0,549.0,230.0,816.0,1028.0,1194.0,1735.0,1265.0,2738.0,1204.0,2982.0,1100.0,3277.0,849.0,3347.0,772.0,3433.0,185.0,3371.0,3.0,3199.0,-30.0,2783.0,0.0,2359.0,-76.0,409.0,-78.0,495.0,64.0,1354.0,334.0,1669.0,37.0,2157.0,356.0,0.29971105
Mitsubishi,Van/Minivan,KKL,Groß,Modern,Praktisch,-450.0,-38.0,-854.0,36.0,-885.0,313.0,-721.0,750.0,-29.0,928.0,682.0,1324.0,2626.0,1540.0,3652.0,1501.0,3685.0,1448.0,3805.0,976.0,3829.0,838.0,3894.0,254.0,3811.0,59.0,3420.0,-12.0,2970.0,0.0,2518.0,-31.0,444.0,-40.0,539.0,238.0,1339.0,543.0,1651.0,254.0,2146.0,563.0,0.321728
Mitsubishi,Hatchback,KKL,Nachhaltig,Modern,Klein,-333.0,-55.0,-455.0,-51.0,-456.0,361.0,-413.0,650.0,121.0,850.0,736.0,1271.0,1599.0,1395.0,2568.0,1348.0,2726.0,1232.0,2845.0,964.0,2914.0,751.0,2933.0,213.0,2920.0,26.0,2840.0,-5.0,2523.0,0.0,2178.0,-65.0,340.0,-71.0,420.0,166.0,1235.0,437.0,1498.0,127.0,1985.0,467.0,0.35333383
Mitsubishi,Limousine,KKL,Praktisch,Modern,Elegant,-385.0,-98.0,-848.0,-56.0,-865.0,278.0,-754.0,468.0,368.0,719.0,1076.0,1063.0,1906.0,1176.0,2379.0,1137.0,2563.0,1089.0,3161.0,812.0,3617.0,773.0,3707.0,341.0,3665.0,22.0,3095.0,-93.0,2704.0,0.0,2323.0,-122.0,371.0,-109.0,588.0,-1.0,1425.0,271.0,1722.0,-34.0,2238.0,274.0,0.22007042
Mitsubishi,Hatchback,UKL,Klein,Praktisch,Modern,-324.0,-71.0,-662.0,-39.0,-642.0,308.0,-550.0,510.0,260.0,764.0,939.0,1117.0,1620.0,1191.0,2398.0,1152.0,2634.0,1015.0,2840.0,759.0,2949.0,443.0,3047.0,314.0,3044.0,64.0,2810.0,-19.0,2463.0,0.0,2129.0,-75.0,350.0,-71.0,473.0,-3.0,1317.0,264.0,1596.0,-26.0,2048.0,293.0,0.3397472
Seat,SAC,KKL,Modern,Groß,Praktisch,-460.0,-52.0,-787.0,18.0,-855.0,417.0,-761.0,584.0,338.0,829.0,1128.0,1222.0,1907.0,1302.0,2923.0,1251.0,3120.0,1170.0,3620.0,925.0,3731.0,862.0,3796.0,368.0,3723.0,111.0,3350.0,-4.0,2891.0,0.0,2421.0,-45.0,471.0,-68.0,599.0,87.0,1385.0,409.0,1690.0,27.0,2230.0,404.0,0.25105146
Seat,Hatchback,KKL,Nachhaltig,Modern,Praktisch,-415.0,-161.0,-650.0,-73.0,-654.0,222.0,-585.0,492.0,223.0,789.0,1163.0,1196.0,1903.0,1295.0,2927.0,1209.0,3279.0,1015.0,3467.0,811.0,3543.0,738.0,3638.0,335.0,3630.0,13.0,3380.0,-129.0,2940.0,0.0,2502.0,-132.0,428.0,-161.0,700.0,39.0,1474.0,365.0,1754.0,46.0,2380.0,355.0,0.24041887
Seat,Limousine,KKL,Praktisch,Modern,Elegant,-395.0,-131.0,-838.0,-73.0,-831.0,249.0,-744.0,414.0,308.0,669.0,1079.0,1027.0,1860.0,1119.0,2403.0,1088.0,2645.0,1044.0,3369.0,805.0,3754.0,735.0,3833.0,399.0,3762.0,48.0,3188.0,-71.0,2795.0,0.0,2392.0,-113.0,390.0,-138.0,539.0,-68.0,1409.0,202.0,1704.0,-93.0,2341.0,219.0,0.20864461
Seat,Hatchback,UKL,Klein,Praktisch,Modern,-353.0,-69.0,-542.0,-2.0,-512.0,228.0,-388.0,529.0,219.0,770.0,948.0,1160.0,1795.0,1250.0,2524.0,1202.0,2668.0,1129.0,2853.0,838.0,2910.0,513.0,3011.0,196.0,2984.0,74.0,2917.0,13.0,2559.0,0.0,2188.0,-57.0,370.0,-86.0,532.0,74.0,1353.0,343.0,1610.0,32.0,2117.0,352.0,0.34465557
Seat,SUV/SAV,KKL,Modern,Groß,Praktisch,-467.0,-80.0,-801.0,45.0,-788.0,500.0,-683.0,657.0,355.0,855.0,1057.0,1273.0,2255.0,1381.0,3143.0,1333.0,3317.0,1275.0,3702.0,954.0,3796.0,852.0,3913.0,322.0,3851.0,83.0,3443.0,-48.0,2985.0,0.0,2522.0,-52.0,453.0,-72.0,767.0,110.0,1537.0,438.0,1833.0,128.0,2393.0,490.0,0.25904885
