B1_x,B1_y,H1_x,H1_y,A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,E_x,E_y,E1_x,E1_y,F1_x,F1_y,G_x,G_y,H_x,H_y,I_x,I_y,H2_x,H2_y,B4_x,B4_y,J_x,J_y,B3_x,B3_y,B2_x,B2_y,S1_x,S1_y,SRP1_x,SRP1_y,S2_x,S2_y,SRP2_x,SRP2_y,manufacturer,type,class,buzzwords,drag_coeff
-411.502882701517,-161.67707990936898,-761.242061891617,-163.55770753243002,-818.000000003699,-11.285499646933,-797.966196168219,293.333483019378,63.795283596098,659.394261148561,800.420288305817,1061.467314833608,1542.018310151909,1150.818571570978,2209.578607946038,1098.8441971006998,2299.493502361436,1055.076007696246,2667.33269246538,689.816520192205,2759.566650648532,637.122253599665,2880.000000003698,94.072570800781,2772.436039903079,-55.822773850318,2750.285443903314,-58.137512005191006,2311.999999999999,0.0,1881.972135386059,-102.713856393616,427.723701363507,-111.922008253876,462.673690274312,-27.538523696237,1289.51300564299,247.211451998078,1575.337171538433,-75.315474914109,1979.259279009167,246.114347721304,0,1,0,1;3;4;5;6;7;8;9;13;14,0.4570723691221823
-517.655365716783,-144.53728334258102,-676.134926493858,-139.537555722892,-1000.000000005143,236.194016301024,-898.504015356826,568.070125358562,396.860672845954,803.4743386686099,1127.401759114115,1211.79158618425,2049.141601298623,1323.035928729984,2799.753234334576,1297.4562812694198,3412.786591746973,1142.891120639286,3891.259687896708,832.579238052881,4016.966430143601,772.399094389283,4138.249440734459,227.77557521036505,4044.540531526171,-15.604802724774,3526.763865887637,-78.008299992143,2994.999999999999,0.0,2472.851854041074,-127.35547731875398,521.275494009131,-130.881485615678,660.536304473744,77.316760808143,1481.101412208385,353.20833704717205,1729.415716819803,1.347153195938,2421.410774506844,363.686593082754,3,0,0,0;2;3;5;7;9;10;14,0.316622135214328
-423.43477509431096,-114.472660091032,-679.952639277644,-103.957563886619,-769.175378471766,38.323178916428006,-776.457017710798,291.882403648526,561.25141517404,666.172309091634,1195.8020415304209,1027.994223517807,2021.3125413289567,1129.908585522872,2676.226193152734,1119.439680201676,3376.553479962201,1005.12422477527,3726.417352695861,715.5814806120669,3753.111487563406,565.63958131783,3846.518321237686,234.993988186143,3784.44574926796,-0.791347033152,3240.770796675198,-82.657274775848,2809.9999998175813,0.032018619004,2394.237016227032,-139.761186306598,415.33697036070697,-141.053889414916,676.79802630343,-61.758309996222,1538.872031088732,186.154052166208,1824.603968006234,-98.733676153797,2354.894335270922,198.190733005554,9,0,0,0;1;4;5;6;11,0.3388340095382229
-434.77159309750704,-161.79871452083898,-752.045736160677,-93.731500357447,-840.894670517015,-31.188737352471,-791.429935958559,377.009269566688,604.213963068352,662.534996029607,1269.315606672162,1026.269476339244,2202.079589818095,1132.521369699828,2785.758056953866,1116.259407210851,3680.623104103509,974.355657775532,3972.59551933887,663.1770558983841,4036.720505021468,573.3953658801479,4092.000000004932,142.82809448242202,3930.8712136301456,-43.248966495469,3379.978946510136,-140.924706942862,2938.0,0.0,2514.5725997311,-189.510946614333,423.428144561063,-189.509283621454,754.890845736929,-73.18007440188299,1593.137589917192,182.968532300912,1871.554753869177,-112.140710764738,2448.570294215458,199.974255552808,1,0,2,3;4;7,0.310483950795091
-443.393672707379,-159.39590264663,-873.368545421392,-122.480370418674,-927.000000004864,150.934751022536,-791.4707074317951,476.770109518222,221.651806452838,665.0261632760071,1061.919229888554,1042.979555797321,1758.327892932862,1129.8000000014629,2533.524311488146,1063.448846897443,2691.192699489863,1027.293471682152,3454.751671803352,767.376204183593,3863.76046272034,766.4029032808099,3936.000000004864,148.387260103352,3777.562102897992,-70.86448272111,3302.252089275151,-132.185666861932,2850.0,0.0,2412.60531284679,-175.188157212805,430.97654140935697,-190.431676809034,589.917941341494,-64.572436182555,1418.464479622015,204.342817124945,1705.178910704464,-113.658726934724,2282.094523743722,204.30585167196,0,2,0,0;5;6;7;8;11;12;13,0.2536704720764861
-456.655750913182,-184.431919374191,-848.5767332994551,-183.080623012279,-944.00000000428,67.311549531631,-846.434430684985,503.7538332620139,85.43792183483299,757.5743402047431,873.175726236371,1197.761597559195,1646.70602907585,1296.300000001644,2431.862792309516,1255.880242046336,2887.416714415202,1149.755564248062,3152.883784299422,842.102382665412,3214.524093300775,826.1474269629961,3335.00000000428,231.81494140625,3262.616453262896,28.019931100589,3046.320240852366,-33.970997260957,2555.0,0.0,2072.6927159236743,-99.645830083594,469.265427157045,-149.464265298587,538.753403166907,-6.39166959052,1303.353433212582,251.521272477263,1573.970044689768,-18.193972409005,2092.231496680562,365.969493092201,0,0,0,3;4;5;6;7;9;10;13,0.4130304448894089
-458.5814001718,-132.84683374842498,-755.6030078620701,-97.223888905711,-979.677393436916,268.040498475558,-856.77570940844,573.9906693055849,224.070067082786,761.81962497795,880.531519017408,1244.3509654195818,2576.2244583804577,1376.18406135564,2867.7630295384547,1381.96199259275,3855.496640124577,1274.790190931237,3956.126180859296,841.348365563788,4010.638371651836,745.863986514883,4144.355606890973,286.331718952759,4003.824085367598,15.25523088341,3471.157557433211,-14.749628329487,2993.94917651236,-0.007070905151,2521.125196371962,-66.208774997295,469.523705803351,-86.560218976147,611.688603326304,-8.645474050472,1393.301767315044,347.804586622173,1749.6688485089571,-9.670467218475,2362.246551781841,395.338317038043,0,0,1,0;1;2;10;12;13;14,0.3313705778566961
-554.083570520172,-61.046457215718,-768.8628687610219,-52.223969596916994,-895.000000004892,331.906799316406,-763.055267164033,634.017704022782,-166.634430406907,934.827541619923,588.093684689085,1495.1899428527631,2280.589599161889,1610.2380716589598,2713.381348412652,1614.0870256843991,3734.962402840499,1533.907592832276,3866.097150179902,957.510910065702,3891.113459023831,744.563580019034,3996.000000004892,105.369506835938,3971.408093726368,28.544747921561,3557.9773038294543,-22.617605484315,3000.999999999999,0.0,2446.910662254449,-60.994088694488,552.417517720026,-74.633499013639,396.780987803486,240.645573487537,1090.842206099022,640.5236401758509,1476.142729353502,191.506518136444,2008.316175592098,620.9340690338549,1,0,0,0;1;2;4;7;8;10;12;13;14,0.4009643374977129
-439.41421845644703,-159.279431813491,-760.150983249285,-131.963024000987,-877.980261650251,61.098381812018005,-723.892829179147,363.10827824441697,279.892185729465,651.61720414893,842.739777198108,1033.157491002213,1610.091064459223,1129.463628071872,2288.355234739889,1068.172917432318,2474.54838246072,974.9807280122528,2784.415768239442,780.841165281598,3283.6972576904764,339.654931141548,3400.000000004278,240.138427734375,3268.453700772008,-99.242133245513,2991.6339804307104,-120.339272479229,2539.999999999999,0.0,2094.069020879718,-140.001266570507,439.408502316692,-159.29520040578498,508.809238795252,-86.738512053877,1334.508362513871,188.482347073386,1622.136767073842,-119.205580551807,2060.954648454142,199.823609917819,2,0,2,1;3;4;6;7;8;10;13,0.3166850531197274
-439.425902632314,-182.677218553658,-847.999760515236,-142.924155780832,-927.841538267743,138.647737823199,-886.02838701646,369.405000822976,566.908102080598,603.849672693892,1252.087704390417,948.263482211203,1715.454420388965,1020.850000001367,2661.100373054728,879.061190663729,2433.905046912201,933.292719205218,3255.986688715844,695.2993477267149,3703.044082727982,609.545545987532,3840.00000000478,73.985778808593,3620.271749474385,-111.288741150361,3177.380645126001,-131.411702472983,2719.999999999999,0.0,2289.366570063386,-202.536266144492,430.626853862907,-202.550247629716,733.307904456818,-83.13741692893099,1600.084761653995,139.70710861100198,1933.68663315114,-141.23639538744402,2315.846843753192,151.184552372833,0,0,0,2;3;4;5;6;7;9;13;14,0.2320596332690308
-422.34167868825,-113.127897078726,-786.249084874854,-86.00737328047201,-830.100094659692,237.365082327203,-687.579825242945,580.311865674994,50.622635042794,782.986532827005,705.349721948465,1227.979690195725,1763.913803814023,1347.509903316048,2419.1630881241563,1328.481979029704,3200.572685613655,1210.382492719041,3394.1802390970142,855.264119669842,3478.8974863597,748.285562292386,3522.741161125926,204.383819580078,3501.538188778918,60.435491070079,3040.5771578395584,-88.116379716477,2612.315965560584,-0.009820128351,2195.941368991381,-133.436241749024,416.372716059052,-133.432289856209,513.448782807401,12.5958528677,1259.9969282123911,365.843213790341,1547.639293084339,14.677811909408,2047.946960705361,417.411613490827,1,0,0,2;3;8,0.3802185274378043
-429.846985294824,-115.040651600982,-834.021851479655,-83.72470275782801,-848.3303699064501,320.204890237555,-719.209978341592,463.119038143108,144.90611952368403,742.5162808407299,1012.809876758812,1177.797061317243,2314.157515879345,1313.42691076599,2503.780700026121,1310.975353285819,3410.70656003693,1157.476952739422,3624.637562263384,827.226564226622,3643.680626428337,791.309678811986,3707.033882336388,189.153954955145,3670.353637375362,14.985712609574,3222.660111651172,-47.129376853108,2780.190529623422,0.024109423255,2350.1896484891217,-114.439965777452,425.130745248614,-131.402556033682,593.834187383243,-11.905494764969,1378.701105844264,305.67939498021804,1691.692563420135,-17.923650546831,2152.460660862094,369.19124633294297,2,0,0,0;1;2;12;14,0.3470946620806476
-473.77362716055296,-166.138022985557,-832.29090898085,-21.014601648053,-874.442605189578,239.30440199164,-852.861536897517,557.627708176937,489.737961909141,837.271689705965,1189.163450219793,1276.1852929042238,2279.368189242398,1387.843161766851,2687.160085915478,1380.8623481163631,3593.204560420912,1211.844069246997,3917.594043423672,908.46340902829,3972.369060686559,853.519402384795,4047.8411444185695,112.764317359548,3982.839125833018,15.71324694094,3462.807254475604,-119.795492366904,2975.24668264915,-0.0124331528459999,2498.389546771131,-157.081094688587,481.990947226677,-140.52764591335102,850.066041042533,62.784371785,1604.450915626164,406.718759955611,1937.986516219573,105.257222802269,2385.468666799321,432.477476302586,0,0,0,0;1;4;5;6;7;8;9;10;11;13,0.3186303805997645
-517.0691062696379,-124.930745353571,-845.0396727335229,-37.736831427481,-874.228126748258,258.730590480606,-853.3842779999991,580.3500369999999,490.479858000002,836.509949,1190.919444654776,1273.78587770312,2579.660566300436,1434.356873,2962.749998800505,1428.480896023584,3825.699707000001,1289.895935,4166.7700190000005,916.340027,4203.719726000001,879.8049930000001,4277.4599610000005,112.909832258338,4171.949707,21.690003,3630.658889525501,-84.265823028994,3105.427750706268,-0.001936293733,2594.13442343038,-146.791872175701,512.866652697899,-141.194717831557,850.209716,61.369995,1605.219726000001,404.059998,1932.169921,102.019959,2414.329834,454.399964,5,0,1,1;2;4;7;8;10;11;13;14,0.3516232027826749
-487.207504910288,-134.815966806726,-916.620399124606,-105.168091216847,-1032.71480913524,210.977654111058,-895.9199204260871,564.148199825506,-70.958268357018,777.912395183302,877.6358973766361,1209.988650563844,1994.404540792842,1324.6685167181,2469.029785594648,1315.528208670135,3515.96126660999,1159.029275038119,3729.313289025208,809.951740270771,3761.632689301616,715.655873546786,3824.1857419960697,169.91644104418998,3753.90730946299,14.035983765106,3388.155153452444,-41.627698755834,2884.355003651694,-0.011514311763,2387.441560588386,-92.87446628891,492.042712746618,-115.933026269002,539.1593328679401,15.669888247981,1299.152135889187,359.580330415828,1616.232252554368,58.975314048357,2103.450794043842,400.752394349056,1,0,0,1;2;4;6;10;13;14,0.369980826771432
-475.828988750541,-164.93261380236802,-881.344308257884,-150.92673344916,-943.000000004849,151.939559936524,-820.984097927481,475.344369648026,72.02743716811601,746.502808857046,949.275686239483,1206.650395316377,2577.787253527585,1376.850000001723,3086.2910162479543,1366.758314618739,3572.0203159165803,1273.677592648125,3822.5699798281976,746.416801384398,3866.627262152807,424.47935802652,3902.928551120687,218.612542869271,3817.922868456146,-37.721234529117,3344.441319743761,-95.623088012737,2850.0,0.0,2394.614041147557,-215.034002220776,455.3862256034061,-215.033437310868,627.527092940375,-61.057204145122,1348.205991551025,314.046093661848,1660.583835602951,-20.526054194848,2116.1386305886463,373.849998017207,0,1,1,0;1;2;3;7;8;9;10;12;14,0.3988858502664144
-511.689026296364,-129.426796707307,-686.644043,-122.380029001781,-883.7500025964649,238.249971310603,-849.373047,479.92001899822,419.949951,787.47592799822,1117.879882000001,1209.27402299822,2654.532227307115,1356.228694770705,2783.100830551481,1357.255726013103,3925.189941000002,1239.243016998219,4079.549804,843.015966998219,4146.870118902153,653.344970570392,4235.189941,194.670018998219,4037.669921,-73.04006400178099,3587.539988751342,-130.014596281788,3075.999999999999,0.0,2592.933916458358,-212.659620684744,483.966465344233,-210.602506538383,744.089965,6.279882998220001,1509.629882,339.61997099822,1765.959961,5.670018998219001,2395.129882000002,357.44003899822,0,0,2,0;2;7;8;10;12;14,0.3824293456933521
-469.735479269345,-147.06607568437798,-824.62512845857,-90.135681862234,-905.000000004636,156.519134521484,-885.24761960043,446.712600808001,385.9060628643,742.967706807923,952.540766145954,1149.712655896393,2101.3060055721403,1286.350000001643,2573.55386648634,1280.355229547107,3400.622614684821,1140.219935343339,3604.140297174895,792.039817092892,3659.175554289342,680.6189877646959,3729.594584974394,211.670628429285,3557.079166807738,-57.669913472346,3311.5806861050896,-101.783563860551,2829.999999999999,0.0,2361.35149625781,-150.493956828209,470.746970671803,-143.795482213192,625.95532467868,-47.139974876269,1393.0784200547942,287.459292107893,1702.466930800027,-29.668801422043,2288.373542909121,335.267653735519,0,0,0,1;2;4;6;10,0.3547319994093025
-564.186732431032,-149.670692370863,-744.8709709999999,-125.36005800178098,-935.062988,403.750048998218,-851.581909000001,582.4998049982189,427.830077999999,821.3440429982189,1091.210082999999,1243.659960998219,2788.912109992272,1387.408332693516,3022.882814395618,1385.3143600234362,3941.689820000001,1243.39702199822,4131.11023,881.0139649982191,4216.119994999999,749.29692399822,4270.380248999998,329.34990299821897,4057.530151999999,-87.23994100178099,3697.693440875978,-151.517952465632,3133.999999999999,0.0,2586.954223830187,-203.59003900178087,547.045776169811,-203.59003900178087,738.980103000001,37.409960998219,1510.460083,365.199999998219,1791.849976,44.679980998219,2494.839966,381.409960998219,2,0,3,7;10;12,0.3471837396727887
-428.721540444315,-141.495284665626,-782.9372127791991,-112.156113835662,-894.000000004521,243.01868104555,-792.429374462372,459.355909931015,49.780640708559,724.910970977504,960.555626478288,1175.537650038573,2262.355468893757,1311.671664581194,2554.4999995374333,1307.817851038686,3159.740737219806,1220.490273990736,3534.090858635968,793.432905222274,3588.278246304504,393.374077018414,3624.228584276286,186.768586856878,3539.7926336607866,-23.426638252522,3231.534817986,-84.261142038768,2787.999999999999,0.0,2372.114257004046,-175.676189611049,415.88680982618,-175.673664036915,605.9018220126479,-83.28804305436401,1324.8338514372351,291.468746955686,1650.990763745253,-7.127536400504,2112.057787534669,370.740799972057,0,0,3,0;1;2;6;9;12;13,0.381532152683964
-477.208833517196,-147.200907562118,-904.709913498055,-123.567825678683,-996.000000004588,226.307936148825,-885.929823252805,456.204085348214,-71.670272635619,730.261082402111,1181.698914148519,1277.248089446589,1912.884277247322,1316.2204851737208,2486.536620708539,1303.804434592965,3240.17604461312,1174.513684145722,3505.044279484098,720.903296729872,3548.049183887036,429.692537240205,3591.000000004588,120.355300903321,3530.366267238674,-22.605098214531,3224.24210069813,-56.037090115938,2728.0,0.0,2244.8402239932047,-126.305220885827,473.594074374638,-158.445671102699,566.113029515151,-19.20312103012,1227.929074035766,346.612307707051,1403.9087092719692,-4.000482340235,2142.043956576314,383.7292981551941,2,1,0,0;2;3;7;14,0.3998325767478284
